"geno","plant_id","tray","pot_pos","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry","A4","B4","A5","B5","AA","AB","BA","BB"
"13RV_13RV001","3L2007_11","3L2007",11,"1",2,"Shade",454,0,"sha_col",-1.29326224708559,-0.737425732673803,-0.13770887278823,-0.679817612230662,0.244625610976298,-0.138949586203212,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV001","5H6014_4","5H6014",4,"1",6,"Sun",1000,2,"sha_col",-0.177391632843378,-1.41277461410667,0.0260023987070229,-1.0046413028827,-0.449480894481285,-0.425048776208239,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV001","5L3014_4","5L3014",4,"1",3,"Shade",44,2,"sha_col",-1.45837633437157,-0.669075894060182,-0.547470130440572,-0.896761319412069,-2.04639777122524,-0.943552100449962,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV001","8H6023_7","8H6023",7,"1",6,"Sun",1118,3,"sha_col",0.206208781238798,0.254072317789229,-0.114153259353555,0.0589579043528842,-0.270828899687597,-0.68698515340244,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV001","8L3023_7","8L3023",7,"1",3,"Shade",1003,3,"sha_col",0.206208781238798,-0.1850541862995,0.187075916490942,-0.0678499404059088,-0.783577729334191,-1.18694043112473,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV001","9L3007_2","9L3007",2,"1",3,"Shade",766,4,"sha_col",-0.041586431398386,1.38594338849637,-2.00839988826449,-0.162682856262079,-0.475657644019361,-0.766833310442682,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV002","2H5002_3","2H5002",3,"2",5,"Sun",NA,1,"sha_col",1.18824297761597,1.81327957497237,-0.734382966819812,0.951960331045383,NA,NA,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","2L2002_3","2L2002",3,"2",2,"Shade",NA,1,"sha_col",0.968387737695834,1.30621638713706,-1.85677058049929,-0.472333320431098,NA,NA,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3H4015_12","3H4015",12,"2",4,"Sun",1677,0,"sha_col",1.36491691968168,-0.806427899690772,-0.547470130440572,-0.989254808936671,-0.338042701219356,2.00092480729934,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3H4022_7","3H4022",7,"2",4,"Sun",1715,0,"sha_col",1.48417335858535,-1.33646684040053,-0.797611494722258,-1.47722118679375,-0.875111104833122,1.57732759545539,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3H5005_16","3H5005",16,"2",5,"Sun",1583,0,"sha_col",1.02285960527984,-0.249459367669014,0.118356372104483,-0.162682856262079,-0.472727912665808,1.63154097747622,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3H5014_16","3H5014",16,"2",5,"Sun",NA,0,"sha_col",1.84194771377005,-2.53195151572927,NA,NA,NA,NA,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3H6007_5","3H6007",5,"2",6,"Sun",1625,0,"sha_col",1.2362844254908,0.496969336649992,-0.161322066716044,0.218035842767728,-0.192717635924076,1.43956910847669,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3H6008_2","3H6008",2,"2",6,"Sun",1755,0,"sha_col",1.74799879352593,-0.970178458106493,-1.94827788508994,-1.88104438125527,-1.68662919614519,1.90180880674029,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3L1015_12","3L1015",12,"2",1,"Shade",1635,0,"sha_col",1.36491691968168,-0.249459367669014,0.590262131547987,0.170247355644987,0.491341570119109,1.57353968607945,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3L1022_7","3L1022",7,"2",1,"Shade",1638,0,"sha_col",1.36491691968168,0.416588186738411,0.41292908854719,0.554063454536162,0.51146368766607,1.8589430336356,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3L2005_16","3L2005",16,"2",2,"Shade",1379,0,"sha_col",0.396318012561798,-0.142367973500848,0.0722849822062487,-0.11529604568918,-0.156234821456088,0.864857169518804,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV002","3L2014_16","3L2014",16,"2",2,"Shade",1287,0,"sha_col",0.171875982851905,-0.69178876840553,0.936783087783038,0.106615873029411,-0.0559835616021938,1.12755692533369,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
