"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","envelope","rep","cross","bd","h3_h1","i_dry","r_dry"
"5L2014_9","5L2014",9,"29RV548","125",2,"Shade",NA,2,"ita_col",2.40485457979312,NA,NA,NA
"5L2015_10","5L2015",10,"21RV433","118",2,"Shade",808,2,"blh_col",-0.194996438790942,-0.179457273398734,0.495241982531431,-0.109828094829174
"5L2015_11","5L2015",11,"27RV002","2",2,"Shade",204,2,"oy_col",-0.827273937535105,0.682438501130365,0.355446601571481,-0.303789382755535
"5L2015_12","5L2015",12,"13RV327","104",2,"Shade",203,2,"sha_col",-0.827273937535105,-0.0371528786410457,-0.996421937129313,-1.20599584446003
"5L2015_13","5L2015",13,"28RV454","129",2,"Shade",NA,2,"jea_col",1.04392308436354,NA,NA,NA
"5L2015_14","5L2015",14,"8RV138","45",2,"Shade",205,2,"cvi_col",-0.827273937535105,0.521424222434368,-0.132610569612192,-0.734546393267265
"5L2015_15","5L2015",15,"21RV456","129",2,"Shade",1600,2,"blh_col",1.04392308436354,-2.77715209417776,-1.63505814406688,2.23453031128278
"5L2015_16","5L2015",16,"20RV207","61",2,"Shade",523,2,"bur_col",-0.490407063498618,0.925069954850802,0.380740963233647,-0.740934124583313
"5L2015_2","5L2015",2,"29RV640","150",2,"Shade",206,2,"ita_col",-0.827273937535105,0.313026652705029,-0.125510413797607,-0.652758641009968
"5L2015_3","5L2015",3,"27RV409","119",2,"Shade",807,2,"oy_col",-0.194996438790942,1.43050322720123,0.71068114277289,-0.27531430510629
"5L2015_4","5L2015",4,"28RV271","71",2,"Shade",806,2,"jea_col",-0.194996438790942,0.844047791908981,-0.554613766560102,-0.483228161972781
"5L2015_5","5L2015",5,"13RV302","94",2,"Shade",16,2,"sha_col",-1.4358498330304,-0.35259543369388,-0.488146351406094,-0.939739593021375
"5L2015_6","5L2015",6,"29RV457","109",2,"Shade",1419,2,"ita_col",-0.194996438790942,0.233159529937779,2.2607187512209,-0.112831087249722
"5L2015_7","5L2015",7,"8RV380","123",2,"Shade",1087,2,"cvi_col",0.187423883105303,0.617960351151293,0.44690412902072,-0.078191583678272
"5L2015_8","5L2015",8,"8RV056","19",2,"Shade",805,2,"cvi_col",-0.194996438790942,0.249120010532478,-0.0847027539119235,-1.13164227154493
"5L2015_9","5L2015",9,"8RV161","52",2,"Shade",15,2,"cvi_col",-1.4358498330304,-0.211002434503701,-0.676386272213498,-1.2413627828762
"5L2016_1","5L2016",1,"186AV","Col-0",2,"Shade",164,2,"accession",-0.827273937535105,1.59463603367372,0.721984162420608,-0.608645241636928
"5L2016_10","5L2016",10,"20RV272","71",2,"Shade",1306,2,"bur_col",0.410114698004073,0.585757343325891,1.77402372558187,1.43826567051215
"5L2016_11","5L2016",11,"8RV413","132",2,"Shade",786,2,"cvi_col",-0.194996438790942,0.844047791908981,-0.0159496989190343,-0.607200109837968
"5L2016_12","5L2016",12,"21RV083","27",2,"Shade",1503,2,"blh_col",0.882001847873681,1.56176841803047,1.0832794032341,1.91712867666107
"5L2016_13","5L2016",13,"29RV388","92",2,"Shade",163,2,"ita_col",-0.827273937535105,-0.35259543369388,0.137672363409277,-0.457184508218646
"5L2016_14","5L2016",14,"13RV144","48",2,"Shade",162,2,"sha_col",-0.827273937535105,0.763169910512593,1.06560557115473,-0.783246091060855
"5L2016_15","5L2016",15,"28RV511","147",2,"Shade",1761,2,"jea_col",1.52306546206155,0.313026652705029,2.41134167925603,2.26055520003242
"5L2016_16","5L2016",16,"21RV491","145",2,"Shade",1760,2,"blh_col",1.52306546206155,0.45718933256585,0.8752276297295,2.1126098960446
"5L2016_2","5L2016",2,"20RV232","64",2,"Shade",505,2,"bur_col",-0.490407063498618,1.74279018704631,0.805732287203761,-0.595696030131908
"5L2016_3","5L2016",3,"28RV036","17",2,"Shade",161,2,"jea_col",-0.827273937535105,0.409078395320422,0.955464731127562,-0.0998645347112395
"5L2016_4","5L2016",4,"20RV497","136",2,"Shade",1077,2,"bur_col",0.187423883105303,1.92441255121006,1.63115501452655,0.385166252264978
"5L2016_5","5L2016",5,"20RV440","119",2,"Shade",1414,2,"bur_col",0.611871352704107,1.03873934778872,1.90380931243889,1.35365841290533
"5L2016_7","5L2016",7,"27RV473","137",2,"Shade",504,2,"oy_col",-0.490407063498618,0.779333840135917,0.204560490012015,-0.605756569481199
"5L2016_8","5L2016",8,"27RV254","71",2,"Shade",1076,2,"oy_col",-0.827273937535105,1.28322912338732,1.50467269208476,-0.158671027661892
"5L2016_9","5L2016",9,"29RV441","105",2,"Shade",NA,2,"ita_col",2.47526565985485,NA,NA,NA
"5L2017_1","5L2017",1,"13RV132","42",2,"Shade",1596,2,"sha_col",1.04392308436354,-1.47644235514454,0.306376979286977,2.1216183736871
"5L2017_10","5L2017",10,"27RV108","32",2,"Shade",229,2,"oy_col",-0.827273937535105,1.1363877731175,0.647100035930812,-0.0104465218297505
"5L2017_11","5L2017",11,"27RV315","88",2,"Shade",227,2,"oy_col",-0.827273937535105,1.38136442880189,0.734608813065716,-0.208223352953819
"5L2017_12","5L2017",12,"29RV341","85",2,"Shade",536,2,"ita_col",-0.490407063498618,-0.147883485495438,-0.379472201495484,-0.543760859612107
"5L2017_13","5L2017",13,"28RV266","69",2,"Shade",537,2,"jea_col",-0.490407063498618,0.892643913199747,0.267891180416937,-0.535528318301851
"5L2017_14","5L2017",14,"29RV511","117",2,"Shade",1095,2,"ita_col",0.187423883105303,0.265086985092384,0.276214585581672,0.0841406317683102
"5L2017_15","5L2017",15,"20RV026","11",2,"Shade",1094,2,"bur_col",0.187423883105303,1.54534226090438,1.78381392935679,0.335452408321339
"5L2017_16","5L2017",16,"8RV242","74",2,"Shade",535,2,"cvi_col",-0.490407063498618,-0.179457273398734,-1.31911856938966,-0.283227635612646
"5L2017_2","5L2017",2,"8RV255","77",2,"Shade",230,2,"cvi_col",-0.827273937535105,0.779333840135917,0.0752423294480223,-0.809995899322814
"5L2017_3","5L2017",3,"13RV078","29",2,"Shade",228,2,"sha_col",-0.827273937535105,0.297040328006886,0.115431431400567,-0.415291411927958
"5L2017_4","5L2017",4,"8RV330","110",2,"Shade",226,2,"cvi_col",-0.827273937535105,0.0421485476092748,-0.543852447018337,-0.604314616769244
"5L2017_5","5L2017",5,"8RV403","128",2,"Shade",231,2,"cvi_col",-0.827273937535105,1.54534226090438,-0.0126424606268923,-0.425327730499056
"5L2017_6","5L2017",6,"27RV064","21",2,"Shade",1096,2,"oy_col",-0.827273937535105,1.89134637361701,1.63279610829732,-0.0320369583379384
"5L2017_8","5L2017",8,"29RV592","134",2,"Shade",225,2,"ita_col",-0.827273937535105,1.07126670525592,0.719165609799378,-0.0453428198412938
"5L2017_9","5L2017",9,"13RV152","51",2,"Shade",828,2,"sha_col",-0.194996438790942,0.811679204463969,1.07075586836474,0.121983181866323
"5L2018_1","5L2018",1,"28RV154","43",2,"Shade",1415,2,"jea_col",0.611871352704107,0.876439463636765,0.321701252630542,1.18746415890358
"5L2018_10","5L2018",10,"28RV449","127",2,"Shade",148,2,"jea_col",-0.827273937535105,0.908854082560515,0.397961237445029,-0.239710587294937
"5L2018_11","5L2018",11,"20RV191","54",2,"Shade",800,2,"bur_col",-0.194996438790942,-0.258266019909922,0.198767577720505,0.192379791382512
"5L2018_13","5L2018",13,"13RV059","24",2,"Shade",1703,2,"sha_col",1.39811494988812,-1.76045779961518,-0.190563931102728,1.4969064254428
"5L2018_15","5L2018",15,"20RV117","30",2,"Shade",1507,2,"bur_col",0.882001847873681,0.892643913199747,1.68966093295065,0.860070548159942
"5L2018_16","5L2018",16,"28RV141","42",2,"Shade",1506,2,"jea_col",0.882001847873681,1.41411839545509,1.31597910289095,0.382329556807092
"5L2018_2","5L2018",2,"29RV129","22",2,"Shade",492,2,"ita_col",-0.490407063498618,1.12009925127235,-0.630431203049903,-0.37345322220397
"5L2018_3","5L2018",3,"27RV392","112",2,"Shade",491,2,"oy_col",-0.490407063498618,1.72630859370018,0.44690412902072,-0.162819848376201
"5L2018_4","5L2018",4,"13RV491","146",2,"Shade",1762,2,"sha_col",1.52306546206155,-1.61148247694427,-0.491108318496497,2.65092489519474
"5L2018_6","5L2018",6,"6899","BAY-0",2,"Shade",149,2,"accession",-0.827273937535105,1.07126670525592,0.851948712555706,-0.156601262625143
"5L2018_8","5L2018",8,"27RV155","41",2,"Shade",147,2,"oy_col",-0.827273937535105,1.00623427715388,0.297295340503467,-0.156601262625143
"5L2019_1","5L2019",1,"21RV228","66",2,"Shade",160,2,"blh_col",-0.827273937535105,0.698572957722764,0.27344481469706,-0.27531430510629
"5L2019_11","5L2019",11,"20RV488","133",2,"Shade",497,2,"bur_col",-0.490407063498618,0.0262745717893292,0.437733005508448,-0.59140786665158
"5L2019_12","5L2019",12,"27RV042","14",2,"Shade",787,2,"oy_col",-0.194996438790942,1.08753870171804,-0.430031013217425,-0.902848508209598
"5L2019_13","5L2019",13,"27RV026","10",2,"Shade",159,2,"oy_col",-0.827273937535105,0.989990139597607,0.490390507020602,-0.377093032171642
"5L2019_14","5L2019",14,"13RV015","8",2,"Shade",158,2,"sha_col",-0.827273937535105,-0.49358324097148,-0.391963140354085,-0.804937483756426
"5L2019_15","5L2019",15,"27RV062","20",2,"Shade",156,2,"oy_col",-0.827273937535105,0.650187453776285,0.644888940840791,-0.277570584534239
"5L2019_16","5L2019",16,"29RV246","57",2,"Shade",495,2,"ita_col",-0.490407063498618,-0.00545289361155951,-0.321099916723224,-0.488498512928628
"5L2019_3","5L2019",3,"8RV298","96",2,"Shade",789,2,"cvi_col",-0.194996438790942,-0.179457273398734,-1.47456506609911,-1.23897242977782
"5L2019_4","5L2019",4,"21RV214","60",2,"Shade",496,2,"blh_col",-0.490407063498618,0.860240750845996,0.136667967352561,-0.445628545059969
"5L2019_5","5L2019",5,"8RV283","88",2,"Shade",499,2,"cvi_col",-0.490407063498618,0.763169910512593,-0.0214767871935531,-0.332872409342549
"5L2019_6","5L2019",6,"28RV270","70",2,"Shade",498,2,"jea_col",-0.490407063498618,0.925069954850802,-0.5195243984385,-1.38347874784479
"5L2019_7","5L2019",7,"13RV072","28",2,"Shade",157,2,"sha_col",-0.827273937535105,0.811679204463969,0.751293885007683,-0.184807400726414
"5L2019_8","5L2019",8,"13RV198","64",2,"Shade",788,2,"sha_col",-0.194996438790942,-0.0529925032764802,-0.938369199349613,-1.17615968053956
"5L2019_9","5L2019",9,"29RV430","103",2,"Shade",1080,2,"ita_col",0.187423883105303,-0.540440835726061,-0.669739321445846,0.509473797562831
"5L2020_1","5L2020",1,"13RV256","84",2,"Shade",826,2,"sha_col",-0.194996438790942,0.45718933256585,0.580982169251871,-0.483228161972781
"5L2020_10","5L2020",10,"27RV165","46",2,"Shade",237,2,"oy_col",-0.827273937535105,0.714713345110213,0.419236046769759,-0.470142782684291
"5L2020_11","5L2020",11,"27RV162","44",2,"Shade",527,2,"oy_col",-0.490407063498618,1.02248401860198,0.248303754737323,-0.44690762145404
"5L2020_12","5L2020",12,"20RV342","97",2,"Shade",1090,2,"bur_col",0.187423883105303,0.844047791908981,0.426828126392421,-0.519215294463916
"5L2020_14","5L2020",14,"29RV072","13",2,"Shade",528,2,"ita_col",-0.490407063498618,0.265086985092384,-0.0985783184624751,-0.367408585945739
"5L2020_15","5L2020",15,"27RV470","134",2,"Shade",824,2,"oy_col",-0.194996438790942,1.20159648073815,0.736005650042787,-0.316509354623339
"5L2020_16","5L2020",16,"8RV363","121",2,"Shade",822,2,"cvi_col",-0.194996438790942,-0.711640861285831,-1.03565342347212,-0.720288634721407
"5L2020_2","5L2020",2,"27RV230","63",2,"Shade",529,2,"oy_col",-0.490407063498618,0.15345532001342,-0.00276099286920803,-0.690695699622162
"5L2020_3","5L2020",3,"28RV421","117",2,"Shade",825,2,"jea_col",-0.194996438790942,0.10571216935088,-0.107895232276927,-0.710870171243643
"5L2020_4","5L2020",4,"6908","CIBC-5",2,"Shade",1658,2,"accession",1.19352970548494,0.876439463636765,1.6592454298167,1.49271062936693
"5L2020_5","5L2020",5,"29RV087","16",2,"Shade",1304,2,"ita_col",0.410114698004073,0.0580293194761736,0.0157414738676074,0.123679769806941
"5L2020_6","5L2020",6,"20RV135","33",2,"Shade",1763,2,"bur_col",1.52306546206155,-0.835527139223541,2.05010705271551,0.779774074918574
"5L2020_8","5L2020",8,"20RV111","29",2,"Shade",823,2,"bur_col",-0.194996438790942,1.54534226090438,0.777374262267682,0.0416807705428942
"5L2021_1","5L2021",1,"27RV446","130",2,"Shade",526,2,"oy_col",-0.490407063498618,1.46328851781256,0.556268854608503,-0.614441759693506
"5L2021_11","5L2021",11,"29RV338","82",2,"Shade",1597,2,"ita_col",1.04392308436354,-0.524829440145536,-0.628814271089717,2.15481994413905
"5L2021_12","5L2021",12,"21RV380","106",2,"Shade",1098,2,"blh_col",0.187423883105303,1.36499532202116,0.529599608378616,0.214041294108091
"5L2021_13","5L2021",13,"13RV080","31",2,"Shade",183,2,"sha_col",-0.827273937535105,0.313026652705029,0.116448994121106,-0.844241553345364
"5L2021_15","5L2021",15,"29RV326","78",2,"Shade",NA,2,"ita_col",2.13073046627148,NA,NA,NA
"5L2021_2","5L2021",2,"13RV416","124",2,"Shade",182,2,"sha_col",-0.827273937535105,0.473238776710795,0.263248720411389,-0.59283569916652
"5L2021_3","5L2021",3,"21RV188","52",2,"Shade",525,2,"blh_col",-0.490407063498618,1.74279018704631,0.531180364212003,-0.217918377815231
"5L2021_4","5L2021",4,"20RV064","18",2,"Shade",1424,2,"bur_col",0.611871352704107,1.57819968004034,1.79616011105085,1.06210495162467
"5L2021_5","5L2021",5,"28RV489","139",2,"Shade",1099,2,"jea_col",0.187423883105303,-1.59652200324582,-0.518016140128237,-0.273061743346907
"5L2021_6","5L2021",6,"20RV489","134",2,"Shade",1662,2,"bur_col",1.19352970548494,0.393053949352358,2.19538491655095,2.41465364430778
"5L2021_7","5L2021",7,"28RV398","109",2,"Shade",181,2,"jea_col",-0.827273937535105,0.650187453776285,0.0762853089661306,-1.04108149631695
"5L2021_8","5L2021",8,"29RV179","37",2,"Shade",25,2,"ita_col",-0.194996438790942,0.0262745717893292,-1.68189710846351,-0.16802339830428
"5L2021_9","5L2021",9,"13RV425","128",2,"Shade",26,2,"sha_col",-0.194996438790942,0.827860604015341,-2.00555161998945,-0.334048777192894
"5L2022_1","5L2022",1,"29RV329","79",2,"Shade",1067,2,"ita_col",0.187423883105303,0.779333840135917,0.861687756381969,0.169567994805108
"5L2022_10","5L2022",10,"13RV172","57",2,"Shade",1594,2,"sha_col",-0.490407063498618,-1.31022845044799,2.04720898685097,-0.424069079192618
"5L2022_11","5L2022",11,"29RV159","30",2,"Shade",1888,2,"ita_col",1.99765978469106,-1.73075608275276,NA,NA
"5L2022_13","5L2022",13,"28RV018","9",2,"Shade",516,2,"jea_col",-0.490407063498618,1.49609455253608,0.475749848621235,-0.521920219135702
"5L2022_14","5L2022",14,"20RV080","20",2,"Shade",514,2,"bur_col",-0.490407063498618,1.57819968004034,1.20469509415203,0.181833383872592
"5L2022_15","5L2022",15,"28RV401","110",2,"Shade",173,2,"jea_col",-0.827273937535105,1.05500024865918,0.893111650689352,-0.298046619752993
"5L2022_16","5L2022",16,"29RV221","49",2,"Shade",171,2,"ita_col",-0.827273937535105,-0.195233445932737,-0.453024380702807,-0.821877437809005
"5L2022_2","5L2022",2,"27RV252","70",2,"Shade",174,2,"oy_col",-0.827273937535105,0.537498342566589,-0.0314732503236212,-0.405329519523669
"5L2022_3","5L2022",3,"8RV474","143",2,"Shade",513,2,"cvi_col",-0.490407063498618,0.489294419712744,0.365086919501191,-1.63528642034997
"5L2022_4","5L2022",4,"8RV493","147",2,"Shade",172,2,"cvi_col",-0.827273937535105,-0.242518749370964,0.155646519105861,-1.09928782635041
"5L2022_5","5L2022",5,"27RV411","121",2,"Shade",517,2,"oy_col",-0.490407063498618,1.38136442880189,0.3833355330184,-0.801576302539013
"5L2022_6","5L2022",6,"13RV048","20",2,"Shade",515,2,"sha_col",-0.490407063498618,-0.368291029894301,1.03436753170618,0.0997428176201934
"5L2022_7","5L2022",7,"29RV621","143",2,"Shade",NA,2,"ita_col",2.5426404859634,NA,NA,NA
"5L2022_8","5L2022",8,"29RV610","140",2,"Shade",512,2,"ita_col",-0.490407063498618,-0.618379447790669,-0.196722136987691,-0.601435459159851
"5L2022_9","5L2022",9,"28RV365","98",2,"Shade",1808,2,"jea_col",1.64003667183993,-0.0846508895962876,NA,NA
"5L2023_1","5L2023",1,"21RV081","25",2,"Shade",810,2,"blh_col",-0.194996438790942,0.811679204463969,0.0200645304414019,0.240084497615442
"5L2023_10","5L2023",10,"29RV305","71",2,"Shade",521,2,"ita_col",-0.490407063498618,0.0898111543652877,0.327075816113868,-0.432904542551674
"5L2023_11","5L2023",11,"20RV285","76",2,"Shade",1085,2,"bur_col",0.187423883105303,1.89134637361701,1.93366446929115,0.538520697713907
"5L2023_13","5L2023",13,"20RV081","21",2,"Shade",1510,2,"bur_col",0.882001847873681,0.617960351151293,1.22983516872439,1.56633402217056
"5L2023_14","5L2023",14,"27RV304","86",2,"Shade",207,2,"oy_col",-0.827273937535105,0.698572957722764,0.45602446394245,-0.107829685015848
"5L2023_15","5L2023",15,"21RV386","107",2,"Shade",NA,2,"blh_col",-0.194996438790942,-0.142618419562955,NA,NA
"5L2023_16","5L2023",16,"29RV232","54",2,"Shade",1083,2,"ita_col",0.187423883105303,0.730859645080748,1.23087458796341,0.453022238079242
"5L2023_2","5L2023",2,"6940","MZ-0",2,"Shade",522,2,"accession",-0.490407063498618,0.329019384051997,-0.784925803553978,-0.7898812804747
"5L2023_3","5L2023",3,"28RV348","93",2,"Shade",1086,2,"jea_col",0.187423883105303,1.10381622228034,0.697158117197035,-0.0645723623021593
"5L2023_4","5L2023",4,"20RV519","146",2,"Shade",1084,2,"bur_col",0.187423883105303,0.409078395320422,-0.397546065747361,-0.979679712572779
"5L2023_5","5L2023",5,"13RV331","105",2,"Shade",1309,2,"sha_col",0.410114698004073,1.23423339343756,1.11696766701519,0.684661712050578
"5L2023_6","5L2023",6,"8RV093","34",2,"Shade",208,2,"cvi_col",-0.827273937535105,0.361023981076149,0.28907861905359,-0.610091968689448
"5L2023_7","5L2023",7,"20RV017","7",2,"Shade",809,2,"bur_col",-0.194996438790942,0.217205565533143,-0.474885023889262,0.401372561646916
"5L2023_8","5L2023",8,"13RV141","47",2,"Shade",1308,2,"sha_col",0.410114698004073,0.682438501130365,0.520878295439842,0.596832961000676
"5L2023_9","5L2023",9,"27RV024","9",2,"Shade",209,2,"oy_col",-0.827273937535105,0.121619884305937,-0.396148510084698,-0.768441350387604
"5L2024_1","5L2024",1,"7523","PNA-17",2,"Shade",NA,2,"accession",2.21387867570304,NA,NA,NA
"5L2024_10","5L2024",10,"8RV223","66",2,"Shade",508,2,"cvi_col",-0.490407063498618,0.409078395320422,-0.694810186993812,-1.22237147615632
"5L2024_11","5L2024",11,"20RV460","124",2,"Shade",1073,2,"bur_col",0.187423883105303,0.313026652705029,0.87458535832351,0.652390656460755
"5L2024_12","5L2024",12,"27RV467","133",2,"Shade",140,2,"oy_col",-0.827273937535105,1.34863148515585,-0.0148465370287304,-1.15147405507841
"5L2024_13","5L2024",13,"20RV376","108",2,"Shade",1075,2,"bur_col",0.187423883105303,0.682438501130365,0.780095933977989,0.238519340765357
"5L2024_14","5L2024",14,"8RV248","76",2,"Shade",1074,2,"cvi_col",0.187423883105303,0.0739168630978009,0.260456912780971,-0.422811607368269
"5L2024_15","5L2024",15,"28RV259","65",2,"Shade",507,2,"jea_col",-0.490407063498618,1.3159196783141,-0.646691604988091,-2.54531529366881
"5L2024_2","5L2024",2,"27RV290","83",2,"Shade",509,2,"oy_col",-0.490407063498618,0.585757343325891,-0.444363103883117,-1.76662087992014
"5L2024_3","5L2024",3,"21RV457","130",2,"Shade",796,2,"blh_col",-0.194996438790942,1.57819968004034,0.887384076060738,-0.0636046041617537
"5L2024_4","5L2024",4,"28RV051","21",2,"Shade",NA,2,"jea_col",2.21387867570304,NA,NA,NA
"5L2024_5","5L2024",5,"20RV321","89",2,"Shade",797,2,"bur_col",-0.194996438790942,0.989990139597607,0.942562043960917,0.502287142252509
"5L2024_6","5L2024",6,"21RV230","68",2,"Shade",1427,2,"blh_col",0.611871352704107,-2.04013525603642,-0.31976735501225,0.947746220882439
"5L2024_7","5L2024",7,"28RV296","76",2,"Shade",795,2,"jea_col",-0.194996438790942,1.36499532202116,1.38661518850995,0.246328339656031
"5L3001_1","5L3001",1,"13RV237","79",3,"Shade",1847,2,"sha_col",1.80232942528854,0.441146107412965,NA,NA
"5L3001_10","5L3001",10,"27RV334","92",3,"Shade",306,2,"oy_col",-0.827273937535105,0.925069954850802,-0.184429140786912,-0.358991254170959
"5L3001_11","5L3001",11,"13RV064","25",3,"Shade",1327,2,"sha_col",0.410114698004073,-0.989614393309626,0.587866757543232,0.118583973816817
"5L3001_12","5L3001",12,"28RV515","150",3,"Shade",303,2,"jea_col",-0.827273937535105,1.18528614139733,0.330649101548497,-0.436709067927348
"5L3001_13","5L3001",13,"21RV037","9",3,"Shade",1892,2,"blh_col",1.99765978469106,-1.35568244197317,NA,NA
"5L3001_14","5L3001",14,"21RV048","13",3,"Shade",1669,2,"blh_col",1.19352970548494,-0.618379447790669,-1.59558751992304,1.77473219375497
"5L3001_15","5L3001",15,"27RV492","141",3,"Shade",304,2,"oy_col",-0.827273937535105,1.07126670525592,0.586339323358162,-0.0216698460340109
